tau,lmin,n_regions,n_hit,prop_hit,fold,recall,F1,fold_cap
0.55,10,17,5,0.294117647058824,1.63398692810458,0.0466321243523316,0.0805008944543828,1.63398692810458
0.55,11,11,5,0.454545454545455,1.74520069808028,0.0466321243523316,0.0845864661654136,1.74520069808028
0.55,12,11,5,0.454545454545455,1.75746924428823,0.0466321243523316,0.0845864661654136,1.75746924428823
0.55,13,8,4,0.5,1.64271047227926,0.0414507772020725,0.076555023923445,1.64271047227926
0.55,14,6,3,0.5,1.79640718562874,0.0310880829015544,0.0585365853658537,1.79640718562874
0.55,15,4,2,0.5,1.45454545454545,0.0259067357512953,0.0492610837438424,1.45454545454545
0.6,1,171,23,0.134502923976608,1.57211209842789,0.124352331606218,0.129228608217254,1.57211209842789
0.6,2,112,16,0.142857142857143,1.5180265654649,0.103626943005181,0.12012012012012,1.5180265654649
0.6,3,84,14,0.166666666666667,1.52921900600765,0.0932642487046632,0.119601328903655,1.52921900600765
0.6,4,67,12,0.17910447761194,1.46520146520147,0.0829015544041451,0.113341204250295,1.46520146520147
0.6,5,51,10,0.196078431372549,1.35226504394861,0.0725388601036269,0.10590015128593,1.35226504394861
0.6,6,39,9,0.230769230769231,1.33136094674556,0.0673575129533679,0.10427807486631,1.33136094674556
0.6,7,32,6,0.1875,1.22324159021407,0.0466321243523316,0.0746887966804979,1.22324159021407
0.6,8,26,6,0.230769230769231,1.38728323699422,0.0466321243523316,0.0775862068965517,1.38728323699422
0.6,9,19,5,0.263157894736842,1.5748031496063,0.0414507772020725,0.071620411817368,1.5748031496063
0.6,10,17,5,0.294117647058824,1.61550888529887,0.0414507772020725,0.072661217075386,1.61550888529887
0.6,11,11,5,0.454545454545455,1.75746924428823,0.0414507772020725,0.0759734093067427,1.75746924428823
0.6,12,11,5,0.454545454545455,1.94174757281553,0.0414507772020725,0.0759734093067427,1.94174757281553
0.6,13,8,4,0.5,1.69491525423729,0.0362694300518135,0.0676328502415459,1.69491525423729
0.6,14,5,3,0.6,2.12014134275618,0.0259067357512953,0.0496688741721854,2.12014134275618
0.6,15,4,2,0.5,1.45454545454545,0.0207253886010363,0.0398009950248756,1.45454545454545
0.65,1,149,19,0.12751677852349,1.60948750529437,0.103626943005181,0.11433729502031,1.60948750529437
0.65,2,105,14,0.133333333333333,1.48698884758364,0.0880829015544041,0.106084243369735,1.48698884758364
0.65,3,80,13,0.1625,1.58536585365854,0.0829015544041451,0.109791501715492,1.58536585365854
0.65,4,65,11,0.169230769230769,1.46764509673115,0.0725388601036269,0.101549620837455,1.46764509673115
0.65,5,45,7,0.155555555555556,1.19352088661552,0.0518134715025907,0.0777345918933926,1.19352088661552
0.65,6,35,7,0.2,1.35922330097087,0.0518134715025907,0.0823045267489712,1.35922330097087
0.65,7,27,5,0.185185185185185,1.44092219020173,0.0414507772020725,0.0677392040643523,1.44092219020173
0.65,8,19,4,0.210526315789474,1.4760147601476,0.0362694300518135,0.061878453038674,1.4760147601476
0.65,9,17,4,0.235294117647059,1.62932790224033,0.0362694300518135,0.0628507295173962,1.62932790224033
0.65,10,14,4,0.285714285714286,1.68067226890756,0.0362694300518135,0.064367816091954,1.68067226890756
0.65,11,10,4,0.4,1.6260162601626,0.0362694300518135,0.0665083135391924,1.6260162601626
0.65,12,9,4,0.444444444444444,1.85614849187935,0.0362694300518135,0.0670658682634731,1.85614849187935
0.65,13,7,4,0.571428571428571,1.89125295508274,0.0362694300518135,0.0682095006090134,1.89125295508274
0.65,14,4,3,0.75,2.51046025104603,0.0259067357512953,0.0500834724540902,2.51046025104603
0.65,15,3,2,0.666666666666667,2.23463687150838,0.0207253886010363,0.0402010050251256,2.23463687150838
0.7,1,127,16,0.125984251968504,1.69491525423729,0.0829015544041451,0.1,1.69491525423729
0.7,2,88,13,0.147727272727273,1.72642762284197,0.077720207253886,0.101854270044398,1.72642762284197
0.7,3,70,10,0.142857142857143,1.56128024980484,0.0621761658031088,0.0866425992779783,1.56128024980484
0.7,4,56,9,0.160714285714286,1.57756354075372,0.0569948186528497,0.0841478963025924,1.57756354075372
