tau,lmin,n_regions,n_hit,prop_hit,fold,recall,estimable,F1,fold_cap
0.35,2,144,6,0.0416666666666667,1.76496543609354,0.166666666666667,TRUE,0.0666666666666667,1.76496543609354
0.35,3,105,5,0.0476190476190476,1.89969604863222,0.138888888888889,TRUE,0.0709219858156028,1.89969604863222
0.35,4,83,4,0.0481927710843374,1.69959634586786,0.111111111111111,TRUE,0.0672268907563026,1.69959634586786
0.35,5,66,4,0.0606060606060606,1.86176402141029,0.111111111111111,TRUE,0.0784313725490196,1.86176402141029
0.35,6,51,3,0.0588235294117647,1.52014187990879,0.0833333333333333,TRUE,0.0689655172413793,1.52014187990879
0.35,7,40,2,0.05,1.12359550561798,0.0555555555555556,TRUE,0.0526315789473684,1.12359550561798
0.35,8,37,2,0.0540540540540541,1.194743130227,0.0555555555555556,TRUE,0.0547945205479453,1.194743130227
0.35,9,29,2,0.0689655172413793,1.22399020807834,0.0555555555555556,TRUE,0.0615384615384616,1.22399020807834
0.35,10,28,1,0.0357142857142857,0.674081563869228,0.0277777777777778,TRUE,0.03125,0.674081563869228
0.35,11,21,1,0.0476190476190476,0.771307365985345,0.0277777777777778,TRUE,0.0350877192982456,0.771307365985345
0.35,12,19,1,0.0526315789473684,0.876424189307625,0.0277777777777778,TRUE,0.0363636363636364,0.876424189307625
0.35,13,12,1,0.0833333333333333,0.97323600973236,0.0277777777777778,TRUE,0.0416666666666667,0.97323600973236
0.35,14,11,1,0.0909090909090909,1.00755667506297,0.0277777777777778,TRUE,0.0425531914893617,1.00755667506297
0.35,15,6,1,0.166666666666667,1.22324159021407,0.0277777777777778,TRUE,0.0476190476190477,1.22324159021407
0.4,1,257,12,0.0466926070038911,2.74473924977127,0.277777777777778,TRUE,0.0799467021985344,2.74473924977127
0.4,2,140,5,0.0357142857142857,1.64284540824708,0.138888888888889,TRUE,0.0568181818181818,1.64284540824708
0.4,3,99,4,0.0404040404040404,1.80058519018681,0.111111111111111,TRUE,0.0592592592592593,1.80058519018681
0.4,4,77,3,0.038961038961039,1.4282313734825,0.0833333333333333,TRUE,0.0530973451327434,1.4282313734825
0.4,5,61,3,0.0491803278688525,1.5193719929096,0.0833333333333333,TRUE,0.0618556701030928,1.5193719929096
0.4,6,48,3,0.0625,1.60513643659711,0.0833333333333333,TRUE,0.0714285714285714,1.60513643659711
0.4,7,38,2,0.0526315789473684,1.1887072808321,0.0555555555555556,TRUE,0.0540540540540541,1.1887072808321
0.4,8,36,2,0.0555555555555556,1.22174709835064,0.0555555555555556,TRUE,0.0555555555555556,1.22174709835064
0.4,9,29,2,0.0689655172413793,1.22062862374123,0.0555555555555556,TRUE,0.0615384615384616,1.22062862374123
0.4,10,27,1,0.037037037037037,0.68259385665529,0.0277777777777778,TRUE,0.0317460317460318,0.68259385665529
0.4,11,21,1,0.0476190476190476,0.783392087739914,0.0277777777777778,TRUE,0.0350877192982456,0.783392087739914
0.4,12,18,1,0.0555555555555556,0.910332271279017,0.0277777777777778,TRUE,0.0370370370370371,0.910332271279017
0.4,13,12,1,0.0833333333333333,0.995024875621891,0.0277777777777778,TRUE,0.0416666666666667,0.995024875621891
0.4,14,9,1,0.111111111111111,1.08459869848156,0.0277777777777778,TRUE,0.0444444444444445,1.08459869848156
0.4,15,6,1,0.166666666666667,1.28865979381443,0.0277777777777778,TRUE,0.0476190476190477,1.28865979381443
0.45,1,229,10,0.0436681222707424,2.58933195235629,0.222222222222222,TRUE,0.0729927007299271,2.58933195235629
0.45,2,133,5,0.037593984962406,1.99242877067145,0.138888888888889,TRUE,0.0591715976331361,1.99242877067145
0.45,3,94,4,0.0425531914893617,2.01714573877963,0.111111111111111,TRUE,0.0615384615384615,2.01714573877963
0.45,4,75,3,0.04,1.60213618157543,0.0833333333333333,TRUE,0.0540540540540541,1.60213618157543
0.45,5,58,3,0.0517241379310345,1.72960507350822,0.0833333333333333,TRUE,0.0638297872340426,1.72960507350822
0.45,6,44,3,0.0681818181818182,1.94615634122608,0.0833333333333333,TRUE,0.075,1.94615634122608
0.45,7,36,2,0.0555555555555556,1.34544231416078,0.0555555555555556,TRUE,0.0555555555555556,1.34544231416078
0.45,8,34,2,0.0588235294117647,1.39958012596221,0.0555555555555556,TRUE,0.0571428571428572,1.39958012596221
0.45,9,27,1,0.037037037037037,0.801282051282051,0.0277777777777778,TRUE,0.0317460317460318,0.801282051282051
0.45,10,26,1,0.0384615384615385,0.8110300081103,0.0277777777777778,TRUE,0.0322580645161291,0.8110300081103
0.45,11,18,1,0.0555555555555556,0.851426138782461,0.0277777777777778,TRUE,0.0370370370370371,0.851426138782461
0.45,12,14,1,0.0714285714285714,1.13314447592068,0.0277777777777778,TRUE,0.04,1.13314447592068
0.45,13,11,1,0.0909090909090909,1.06951871657754,0.0277777777777778,TRUE,0.0425531914893617,1.06951871657754
0.45,14,9,1,0.111111111111111,1.21065375302663,0.0277777777777778,TRUE,0.0444444444444445,1.21065375302663
0.45,15,5,1,0.2,1.4903129657228,0.0277777777777778,TRUE,0.0487804878048781,1.4903129657228
0.5,1,214,10,0.0467289719626168,2.73935077386659,0.222222222222222,TRUE,0.0772200772200772,2.73935077386659
0.5,2,126,5,0.0396825396825397,2.10039907582441,0.138888888888889,TRUE,0.0617283950617284,2.10039907582441
0.5,3,90,4,0.0444444444444444,2.13447171824973,0.111111111111111,TRUE,0.0634920634920634,2.13447171824973
0.5,4,72,3,0.0416666666666667,1.65929203539823,0.0833333333333333,TRUE,0.0555555555555556,1.65929203539823
0.5,5,56,3,0.0535714285714286,1.84331797235023,0.0833333333333333,TRUE,0.0652173913043478,1.84331797235023
0.5,6,41,3,0.0731707317073171,2.14285714285714,0.0833333333333333,TRUE,0.0779220779220779,2.14285714285714
0.5,7,36,2,0.0555555555555556,1.48148148148148,0.0555555555555556,TRUE,0.0555555555555556,1.48148148148148
0.5,8,31,1,0.032258064516129,0.932400932400932,0.0277777777777778,TRUE,0.0298507462686567,0.932400932400932
0.5,9,24,1,0.0416666666666667,0.996512207274539,0.0277777777777778,TRUE,0.0333333333333334,0.996512207274539
0.5,10,21,1,0.0476190476190476,1.05429625724829,0.0277777777777778,TRUE,0.0350877192982456,1.05429625724829
0.5,11,14,1,0.0714285714285714,1.26903553299492,0.0277777777777778,TRUE,0.04,1.26903553299492
0.5,12,12,1,0.0833333333333333,1.3840830449827,0.0277777777777778,TRUE,0.0416666666666667,1.3840830449827
0.5,13,9,1,0.111111111111111,1.43472022955524,0.0277777777777778,TRUE,0.0444444444444445,1.43472022955524
0.5,14,7,1,0.142857142857143,1.67644593461861,0.0277777777777778,TRUE,0.0465116279069768,1.67644593461861
0.5,15,4,1,,,0.0277777777777778,FALSE,,
0.55,1,191,10,0.0523560209424084,3.44827586206897,0.222222222222222,TRUE,0.0847457627118644,3.44827586206897
0.55,2,121,5,0.0413223140495868,2.34521575984991,0.138888888888889,TRUE,0.0636942675159236,2.34521575984991
0.55,3,88,4,0.0454545454545455,2.31414521261209,0.111111111111111,TRUE,0.0645161290322581,2.31414521261209
0.55,4,69,3,0.0434782608695652,1.78412132024978,0.0833333333333333,TRUE,0.0571428571428571,1.78412132024978
