cell,tag,env,engine,rho_ld,l_min,n_qtn,a_n,a_TP,a_PR,C_n,C_TP,C_PR
V2_c1,bgs,5,lfmm,0.99,3,9,3,3,0.333333333333333,5,3,0.2
V2_c1,bgs,5,lfmm,0.99,5,9,3,3,0.333333333333333,4,3,0.25
V2_c1,bgs,5,lfmm,0.99,10,9,2,2,0.222222222222222,3,3,0.333333333333333
V2_c1,bgs,6,emmax,0.5,2,12,17,4,0.0784313725490196,20,5,0.104166666666667
V2_c1,bgs,6,emmax,0.5,3,12,11,3,0.0681818181818182,14,4,0.0952380952380952
V2_c1,bgs,6,emmax,0.5,5,12,8,3,0.09375,11,4,0.121212121212121
V2_c1,bgs,6,emmax,0.5,10,12,1,1,0.0833333333333333,4,2,0.0833333333333333
V2_c1,bgs,6,lfmm,0.5,2,12,31,6,0.0967741935483871,52,7,0.078525641025641
V2_c1,bgs,6,lfmm,0.5,3,12,19,6,0.157894736842105,32,6,0.09375
V2_c1,bgs,6,lfmm,0.5,5,12,13,5,0.16025641025641,20,5,0.104166666666667
V2_c1,bgs,6,lfmm,0.5,10,12,7,3,0.107142857142857,11,4,0.121212121212121
V2_c1,bgs,6,emmax,0.6,2,12,17,4,0.0784313725490196,20,5,0.104166666666667
V2_c1,bgs,6,emmax,0.6,3,12,11,3,0.0681818181818182,14,4,0.0952380952380952
V2_c1,bgs,6,emmax,0.6,5,12,8,3,0.09375,11,4,0.121212121212121
V2_c1,bgs,6,emmax,0.6,10,12,2,1,0.0416666666666667,4,2,0.0833333333333333
V2_c1,bgs,6,lfmm,0.6,2,12,30,6,0.1,52,7,0.078525641025641
V2_c1,bgs,6,lfmm,0.6,3,12,18,6,0.166666666666667,33,6,0.0909090909090909
V2_c1,bgs,6,lfmm,0.6,5,12,13,5,0.16025641025641,22,5,0.0946969696969697
V2_c1,bgs,6,lfmm,0.6,10,12,8,3,0.09375,11,4,0.121212121212121
V2_c1,bgs,6,emmax,0.75,2,12,18,4,0.0740740740740741,22,5,0.0946969696969697
V2_c1,bgs,6,emmax,0.75,3,12,11,3,0.0681818181818182,15,4,0.0888888888888889
V2_c1,bgs,6,emmax,0.75,5,12,8,3,0.09375,11,4,0.121212121212121
V2_c1,bgs,6,emmax,0.75,10,12,2,1,0.0416666666666667,4,2,0.0833333333333333
V2_c1,bgs,6,lfmm,0.75,2,12,30,6,0.1,53,7,0.0770440251572327
V2_c1,bgs,6,lfmm,0.75,3,12,18,6,0.166666666666667,33,6,0.0909090909090909
V2_c1,bgs,6,lfmm,0.75,5,12,13,5,0.16025641025641,23,5,0.0905797101449275
V2_c1,bgs,6,lfmm,0.75,10,12,9,3,0.0833333333333333,12,4,0.111111111111111
V2_c1,bgs,6,emmax,0.85,2,12,18,4,0.0740740740740741,22,5,0.0946969696969697
V2_c1,bgs,6,emmax,0.85,3,12,12,3,0.0625,15,4,0.0888888888888889
V2_c1,bgs,6,emmax,0.85,5,12,8,3,0.09375,11,4,0.121212121212121
V2_c1,bgs,6,emmax,0.85,10,12,2,1,0.0416666666666667,4,2,0.0833333333333333
V2_c1,bgs,6,lfmm,0.85,2,12,31,6,0.0967741935483871,51,7,0.0800653594771242
V2_c1,bgs,6,lfmm,0.85,3,12,18,6,0.166666666666667,34,6,0.0882352941176471
V2_c1,bgs,6,lfmm,0.85,5,12,13,5,0.16025641025641,24,5,0.0868055555555556
V2_c1,bgs,6,lfmm,0.85,10,12,9,3,0.0833333333333333,12,4,0.111111111111111
V2_c1,bgs,6,emmax,0.9,2,12,18,4,0.0740740740740741,22,5,0.0946969696969697
V2_c1,bgs,6,emmax,0.9,3,12,12,3,0.0625,15,4,0.0888888888888889
V2_c1,bgs,6,emmax,0.9,5,12,8,3,0.09375,11,4,0.121212121212121
V2_c1,bgs,6,emmax,0.9,10,12,2,1,0.0416666666666667,4,2,0.0833333333333333
V2_c1,bgs,6,lfmm,0.9,2,12,32,6,0.09375,50,7,0.0816666666666667
V2_c1,bgs,6,lfmm,0.9,3,12,18,6,0.166666666666667,33,6,0.0909090909090909
V2_c1,bgs,6,lfmm,0.9,5,12,13,5,0.16025641025641,25,5,0.0833333333333333
V2_c1,bgs,6,lfmm,0.9,10,12,9,3,0.0833333333333333,12,4,0.111111111111111
V2_c1,bgs,6,emmax,0.95,2,12,19,4,0.0701754385964912,23,5,0.0905797101449275
V2_c1,bgs,6,emmax,0.95,3,12,12,3,0.0625,15,4,0.0888888888888889
V2_c1,bgs,6,emmax,0.95,5,12,8,3,0.09375,11,4,0.121212121212121
V2_c1,bgs,6,emmax,0.95,10,12,2,1,0.0416666666666667,4,2,0.0833333333333333
V2_c1,bgs,6,lfmm,0.95,2,12,32,6,0.09375,50,7,0.0816666666666667
V2_c1,bgs,6,lfmm,0.95,3,12,18,6,0.166666666666667,33,6,0.0909090909090909
V2_c1,bgs,6,lfmm,0.95,5,12,13,5,0.16025641025641,25,5,0.0833333333333333
V2_c1,bgs,6,lfmm,0.95,10,12,9,3,0.0833333333333333,12,4,0.111111111111111
V2_c1,bgs,6,emmax,0.99,2,12,19,4,0.0701754385964912,23,5,0.0905797101449275
V2_c1,bgs,6,emmax,0.99,3,12,12,3,0.0625,15,4,0.0888888888888889
V2_c1,bgs,6,emmax,0.99,5,12,8,3,0.09375,11,4,0.121212121212121
V2_c1,bgs,6,emmax,0.99,10,12,2,1,0.0416666666666667,4,2,0.0833333333333333
V2_c1,bgs,6,lfmm,0.99,2,12,32,6,0.09375,50,7,0.0816666666666667
V2_c1,bgs,6,lfmm,0.99,3,12,18,6,0.166666666666667,33,6,0.0909090909090909
V2_c1,bgs,6,lfmm,0.99,5,12,13,5,0.16025641025641,25,5,0.0833333333333333
V2_c1,bgs,6,lfmm,0.99,10,12,9,3,0.0833333333333333,12,4,0.111111111111111
V2_c1,bgs,7,emmax,0.5,2,15,7,4,0.152380952380952,13,6,0.184615384615385
V2_c1,bgs,7,emmax,0.5,3,15,5,4,0.213333333333333,9,6,0.266666666666667
V2_c1,bgs,7,emmax,0.5,5,15,4,3,0.15,7,6,0.342857142857143
V2_c1,bgs,7,emmax,0.5,10,15,3,3,0.2,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.5,2,15,12,6,0.2,14,6,0.171428571428571
V2_c1,bgs,7,lfmm,0.5,3,15,8,6,0.3,9,6,0.266666666666667
V2_c1,bgs,7,lfmm,0.5,5,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.5,10,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,emmax,0.6,2,15,7,4,0.152380952380952,13,6,0.184615384615385
V2_c1,bgs,7,emmax,0.6,3,15,5,4,0.213333333333333,9,6,0.266666666666667
V2_c1,bgs,7,emmax,0.6,5,15,4,3,0.15,7,6,0.342857142857143
V2_c1,bgs,7,emmax,0.6,10,15,3,3,0.2,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.6,2,15,12,6,0.2,14,6,0.171428571428571
V2_c1,bgs,7,lfmm,0.6,3,15,8,6,0.3,9,6,0.266666666666667
V2_c1,bgs,7,lfmm,0.6,5,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.6,10,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,emmax,0.75,2,15,7,4,0.152380952380952,13,6,0.184615384615385
V2_c1,bgs,7,emmax,0.75,3,15,5,4,0.213333333333333,9,6,0.266666666666667
V2_c1,bgs,7,emmax,0.75,5,15,4,3,0.15,7,6,0.342857142857143
V2_c1,bgs,7,emmax,0.75,10,15,3,3,0.2,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.75,2,15,12,6,0.2,14,6,0.171428571428571
V2_c1,bgs,7,lfmm,0.75,3,15,8,6,0.3,9,6,0.266666666666667
V2_c1,bgs,7,lfmm,0.75,5,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.75,10,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,emmax,0.85,2,15,7,4,0.152380952380952,13,6,0.184615384615385
V2_c1,bgs,7,emmax,0.85,3,15,5,4,0.213333333333333,9,6,0.266666666666667
V2_c1,bgs,7,emmax,0.85,5,15,4,3,0.15,7,6,0.342857142857143
V2_c1,bgs,7,emmax,0.85,10,15,3,3,0.2,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.85,2,15,12,6,0.2,14,6,0.171428571428571
V2_c1,bgs,7,lfmm,0.85,3,15,9,6,0.266666666666667,10,6,0.24
V2_c1,bgs,7,lfmm,0.85,5,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.85,10,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,emmax,0.9,2,15,7,4,0.152380952380952,13,6,0.184615384615385
V2_c1,bgs,7,emmax,0.9,3,15,5,4,0.213333333333333,9,6,0.266666666666667
V2_c1,bgs,7,emmax,0.9,5,15,4,3,0.15,7,6,0.342857142857143
V2_c1,bgs,7,emmax,0.9,10,15,3,3,0.2,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.9,2,15,12,6,0.2,14,6,0.171428571428571
V2_c1,bgs,7,lfmm,0.9,3,15,9,6,0.266666666666667,10,6,0.24
V2_c1,bgs,7,lfmm,0.9,5,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.9,10,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,emmax,0.95,2,15,8,5,0.208333333333333,13,6,0.184615384615385
V2_c1,bgs,7,emmax,0.95,3,15,5,4,0.213333333333333,9,6,0.266666666666667
V2_c1,bgs,7,emmax,0.95,5,15,4,3,0.15,7,6,0.342857142857143
V2_c1,bgs,7,emmax,0.95,10,15,3,3,0.2,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.95,2,15,13,7,0.251282051282051,15,7,0.217777777777778
V2_c1,bgs,7,lfmm,0.95,3,15,9,7,0.362962962962963,11,7,0.296969696969697
V2_c1,bgs,7,lfmm,0.95,5,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.95,10,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,emmax,0.99,2,15,8,5,0.208333333333333,14,6,0.171428571428571
V2_c1,bgs,7,emmax,0.99,3,15,6,5,0.277777777777778,10,6,0.24
V2_c1,bgs,7,emmax,0.99,5,15,4,3,0.15,7,6,0.342857142857143
V2_c1,bgs,7,emmax,0.99,10,15,3,3,0.2,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.99,2,15,13,7,0.251282051282051,15,7,0.217777777777778
V2_c1,bgs,7,lfmm,0.99,3,15,10,7,0.326666666666667,12,7,0.272222222222222
V2_c1,bgs,7,lfmm,0.99,5,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,7,lfmm,0.99,10,15,5,5,0.333333333333333,5,5,0.333333333333333
V2_c1,bgs,8,emmax,0.5,2,11,10,2,0.0363636363636364,17,3,0.0481283422459893
V2_c1,bgs,8,emmax,0.5,3,11,7,2,0.051948051948052,12,3,0.0681818181818182
V2_c1,bgs,8,emmax,0.5,5,11,3,1,0.0303030303030303,6,2,0.0606060606060606
V2_c1,bgs,8,emmax,0.5,10,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,lfmm,0.5,2,11,23,5,0.0988142292490119,49,6,0.0667903525046382
V2_c1,bgs,8,lfmm,0.5,3,11,15,4,0.096969696969697,30,5,0.0757575757575757
V2_c1,bgs,8,lfmm,0.5,5,11,10,3,0.0818181818181818,21,3,0.038961038961039
V2_c1,bgs,8,lfmm,0.5,10,11,4,1,0.0227272727272727,12,3,0.0681818181818182
V2_c1,bgs,8,emmax,0.6,2,11,10,2,0.0363636363636364,17,3,0.0481283422459893
V2_c1,bgs,8,emmax,0.6,3,11,7,2,0.051948051948052,12,3,0.0681818181818182
V2_c1,bgs,8,emmax,0.6,5,11,3,1,0.0303030303030303,6,2,0.0606060606060606
V2_c1,bgs,8,emmax,0.6,10,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,lfmm,0.6,2,11,23,5,0.0988142292490119,44,6,0.0743801652892562
V2_c1,bgs,8,lfmm,0.6,3,11,16,4,0.0909090909090909,29,5,0.0783699059561129
V2_c1,bgs,8,lfmm,0.6,5,11,10,3,0.0818181818181818,20,3,0.0409090909090909
V2_c1,bgs,8,lfmm,0.6,10,11,4,1,0.0227272727272727,12,3,0.0681818181818182
V2_c1,bgs,8,emmax,0.75,2,11,10,2,0.0363636363636364,18,3,0.0454545454545455
V2_c1,bgs,8,emmax,0.75,3,11,7,2,0.051948051948052,12,3,0.0681818181818182
V2_c1,bgs,8,emmax,0.75,5,11,3,1,0.0303030303030303,6,2,0.0606060606060606
V2_c1,bgs,8,emmax,0.75,10,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,lfmm,0.75,2,11,23,5,0.0988142292490119,41,6,0.0798226164079823
V2_c1,bgs,8,lfmm,0.75,3,11,16,4,0.0909090909090909,29,5,0.0783699059561129
V2_c1,bgs,8,lfmm,0.75,5,11,11,4,0.132231404958678,19,4,0.076555023923445
V2_c1,bgs,8,lfmm,0.75,10,11,4,1,0.0227272727272727,10,3,0.0818181818181818
V2_c1,bgs,8,emmax,0.85,2,11,10,2,0.0363636363636364,18,3,0.0454545454545455
V2_c1,bgs,8,emmax,0.85,3,11,7,2,0.051948051948052,13,3,0.0629370629370629
V2_c1,bgs,8,emmax,0.85,5,11,3,1,0.0303030303030303,6,2,0.0606060606060606
V2_c1,bgs,8,emmax,0.85,10,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,lfmm,0.85,2,11,22,5,0.103305785123967,40,6,0.0818181818181818
V2_c1,bgs,8,lfmm,0.85,3,11,17,5,0.133689839572193,29,5,0.0783699059561129
V2_c1,bgs,8,lfmm,0.85,5,11,12,5,0.189393939393939,20,5,0.113636363636364
V2_c1,bgs,8,lfmm,0.85,10,11,4,1,0.0227272727272727,11,4,0.132231404958678
V2_c1,bgs,8,emmax,0.9,2,11,11,2,0.0330578512396694,18,3,0.0454545454545455
V2_c1,bgs,8,emmax,0.9,3,11,7,2,0.051948051948052,13,3,0.0629370629370629
V2_c1,bgs,8,emmax,0.9,5,11,3,1,0.0303030303030303,6,2,0.0606060606060606
V2_c1,bgs,8,emmax,0.9,10,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,lfmm,0.9,2,11,22,5,0.103305785123967,42,7,0.106060606060606
V2_c1,bgs,8,lfmm,0.9,3,11,17,5,0.133689839572193,29,5,0.0783699059561129
V2_c1,bgs,8,lfmm,0.9,5,11,12,5,0.189393939393939,20,5,0.113636363636364
V2_c1,bgs,8,lfmm,0.9,10,11,4,1,0.0227272727272727,11,4,0.132231404958678
V2_c1,bgs,8,emmax,0.95,2,11,11,2,0.0330578512396694,18,3,0.0454545454545455
V2_c1,bgs,8,emmax,0.95,3,11,7,2,0.051948051948052,13,3,0.0629370629370629
V2_c1,bgs,8,emmax,0.95,5,11,3,1,0.0303030303030303,6,2,0.0606060606060606
V2_c1,bgs,8,emmax,0.95,10,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,lfmm,0.95,2,11,22,5,0.103305785123967,42,7,0.106060606060606
V2_c1,bgs,8,lfmm,0.95,3,11,17,5,0.133689839572193,29,5,0.0783699059561129
V2_c1,bgs,8,lfmm,0.95,5,11,12,5,0.189393939393939,20,5,0.113636363636364
V2_c1,bgs,8,lfmm,0.95,10,11,4,1,0.0227272727272727,11,4,0.132231404958678
V2_c1,bgs,8,emmax,0.99,2,11,11,2,0.0330578512396694,18,3,0.0454545454545455
V2_c1,bgs,8,emmax,0.99,3,11,7,2,0.051948051948052,13,3,0.0629370629370629
V2_c1,bgs,8,emmax,0.99,5,11,3,1,0.0303030303030303,6,2,0.0606060606060606
V2_c1,bgs,8,emmax,0.99,10,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,lfmm,0.99,2,11,22,5,0.103305785123967,42,7,0.106060606060606
V2_c1,bgs,8,lfmm,0.99,3,11,17,5,0.133689839572193,29,5,0.0783699059561129
V2_c1,bgs,8,lfmm,0.99,5,11,12,5,0.189393939393939,20,5,0.113636363636364
V2_c1,bgs,8,lfmm,0.99,10,11,4,1,0.0227272727272727,11,4,0.132231404958678
V2_c1,bgs,9,emmax,0.5,2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.5,3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.5,5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.5,10,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,0.5,2,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.5,3,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.5,5,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.5,10,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,0.6,2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.6,3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.6,5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.6,10,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,0.6,2,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.6,3,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.6,5,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.6,10,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,0.75,2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.75,3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.75,5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.75,10,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,0.75,2,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.75,3,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.75,5,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.75,10,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,0.85,2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.85,3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.85,5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.85,10,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,0.85,2,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.85,3,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.85,5,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.85,10,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,0.9,2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.9,3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.9,5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.9,10,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,0.9,2,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.9,3,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.9,5,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.9,10,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,0.95,2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.95,3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.95,5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.95,10,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,0.95,2,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.95,3,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.95,5,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.95,10,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,0.99,2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.99,3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.99,5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,0.99,10,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,0.99,2,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.99,3,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.99,5,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,0.99,10,11,0,0,0,1,0,0
V2_c1,bgs,10,emmax,0.5,2,14,7,4,0.163265306122449,11,4,0.103896103896104
V2_c1,bgs,10,emmax,0.5,3,14,3,3,0.214285714285714,7,3,0.0918367346938775
V2_c1,bgs,10,emmax,0.5,5,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.5,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,lfmm,0.5,2,14,18,5,0.0992063492063492,21,5,0.0850340136054422
V2_c1,bgs,10,lfmm,0.5,3,14,12,4,0.0952380952380952,14,4,0.0816326530612245
V2_c1,bgs,10,lfmm,0.5,5,14,7,4,0.163265306122449,9,4,0.126984126984127
V2_c1,bgs,10,lfmm,0.5,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.6,2,14,6,4,0.19047619047619,11,4,0.103896103896104
V2_c1,bgs,10,emmax,0.6,3,14,3,3,0.214285714285714,7,3,0.0918367346938775
V2_c1,bgs,10,emmax,0.6,5,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.6,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,lfmm,0.6,2,14,17,5,0.105042016806723,21,6,0.122448979591837
V2_c1,bgs,10,lfmm,0.6,3,14,12,4,0.0952380952380952,13,4,0.0879120879120879
V2_c1,bgs,10,lfmm,0.6,5,14,7,4,0.163265306122449,9,4,0.126984126984127
V2_c1,bgs,10,lfmm,0.6,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.75,2,14,6,4,0.19047619047619,10,4,0.114285714285714
V2_c1,bgs,10,emmax,0.75,3,14,3,3,0.214285714285714,6,3,0.107142857142857
V2_c1,bgs,10,emmax,0.75,5,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.75,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,lfmm,0.75,2,14,17,5,0.105042016806723,21,6,0.122448979591837
V2_c1,bgs,10,lfmm,0.75,3,14,12,4,0.0952380952380952,13,4,0.0879120879120879
V2_c1,bgs,10,lfmm,0.75,5,14,7,4,0.163265306122449,9,4,0.126984126984127
V2_c1,bgs,10,lfmm,0.75,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.85,2,14,6,4,0.19047619047619,10,4,0.114285714285714
V2_c1,bgs,10,emmax,0.85,3,14,3,3,0.214285714285714,6,3,0.107142857142857
V2_c1,bgs,10,emmax,0.85,5,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.85,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,lfmm,0.85,2,14,17,5,0.105042016806723,21,6,0.122448979591837
V2_c1,bgs,10,lfmm,0.85,3,14,12,4,0.0952380952380952,13,4,0.0879120879120879
V2_c1,bgs,10,lfmm,0.85,5,14,7,4,0.163265306122449,9,4,0.126984126984127
V2_c1,bgs,10,lfmm,0.85,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.9,2,14,6,4,0.19047619047619,10,4,0.114285714285714
V2_c1,bgs,10,emmax,0.9,3,14,3,3,0.214285714285714,6,3,0.107142857142857
V2_c1,bgs,10,emmax,0.9,5,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.9,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,lfmm,0.9,2,14,17,5,0.105042016806723,22,6,0.116883116883117
V2_c1,bgs,10,lfmm,0.9,3,14,12,4,0.0952380952380952,13,4,0.0879120879120879
V2_c1,bgs,10,lfmm,0.9,5,14,7,4,0.163265306122449,9,4,0.126984126984127
V2_c1,bgs,10,lfmm,0.9,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.95,2,14,6,4,0.19047619047619,10,4,0.114285714285714
V2_c1,bgs,10,emmax,0.95,3,14,3,3,0.214285714285714,6,3,0.107142857142857
V2_c1,bgs,10,emmax,0.95,5,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.95,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,lfmm,0.95,2,14,17,5,0.105042016806723,22,6,0.116883116883117
V2_c1,bgs,10,lfmm,0.95,3,14,12,4,0.0952380952380952,13,4,0.0879120879120879
V2_c1,bgs,10,lfmm,0.95,5,14,7,4,0.163265306122449,9,4,0.126984126984127
V2_c1,bgs,10,lfmm,0.95,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.99,2,14,6,4,0.19047619047619,10,4,0.114285714285714
V2_c1,bgs,10,emmax,0.99,3,14,3,3,0.214285714285714,6,3,0.107142857142857
V2_c1,bgs,10,emmax,0.99,5,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,0.99,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,lfmm,0.99,2,14,17,5,0.105042016806723,22,6,0.116883116883117
V2_c1,bgs,10,lfmm,0.99,3,14,12,4,0.0952380952380952,13,4,0.0879120879120879
V2_c1,bgs,10,lfmm,0.99,5,14,7,4,0.163265306122449,9,4,0.126984126984127
V2_c1,bgs,10,lfmm,0.99,10,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,nobgs,1,emmax,0.5,2,10,11,4,0.145454545454545,29,6,0.124137931034483
V2_c1,nobgs,1,emmax,0.5,3,10,10,4,0.16,22,6,0.163636363636364
V2_c1,nobgs,1,emmax,0.5,5,10,8,4,0.2,18,6,0.2
V2_c1,nobgs,1,emmax,0.5,10,10,6,4,0.266666666666667,13,5,0.192307692307692
V2_c1,nobgs,1,lfmm,0.5,2,10,3,2,0.133333333333333,16,5,0.15625
V2_c1,nobgs,1,lfmm,0.5,3,10,3,2,0.133333333333333,14,5,0.178571428571429
V2_c1,nobgs,1,lfmm,0.5,5,10,3,2,0.133333333333333,10,5,0.25
V2_c1,nobgs,1,lfmm,0.5,10,10,2,2,0.2,7,4,0.228571428571429
V2_c1,nobgs,1,emmax,0.6,2,10,11,4,0.145454545454545,30,6,0.12
V2_c1,nobgs,1,emmax,0.6,3,10,10,4,0.16,22,6,0.163636363636364
V2_c1,nobgs,1,emmax,0.6,5,10,8,4,0.2,18,6,0.2
V2_c1,nobgs,1,emmax,0.6,10,10,6,4,0.266666666666667,13,5,0.192307692307692
V2_c1,nobgs,1,lfmm,0.6,2,10,3,2,0.133333333333333,16,5,0.15625
V2_c1,nobgs,1,lfmm,0.6,3,10,3,2,0.133333333333333,14,5,0.178571428571429
V2_c1,nobgs,1,lfmm,0.6,5,10,3,2,0.133333333333333,10,5,0.25
V2_c1,nobgs,1,lfmm,0.6,10,10,2,2,0.2,7,4,0.228571428571429
V2_c1,nobgs,1,emmax,0.75,2,10,10,4,0.16,27,6,0.133333333333333
V2_c1,nobgs,1,emmax,0.75,3,10,9,4,0.177777777777778,20,6,0.18
V2_c1,nobgs,1,emmax,0.75,5,10,7,4,0.228571428571429,16,6,0.225
