tag	cell	rep	env	method	r2_axes	mantel_r	n_pop	n_regions	n_FP	fp_prop	any_fp	mean_null
nobgs	V1_c1	2	5	emmax_consensus	0.880827555781674	0.413421020324505	80	0	0		0	0.595
nobgs	V1_c1	2	5	emmax_simes	0.880827555781674	0.413421020324505	80	0	0		0	0.42
nobgs	V1_c1	2	6	emmax_consensus	0.875083027588849	0.317798149400989	80	0	0		0	0.09
nobgs	V1_c1	2	6	emmax_simes	0.875083027588849	0.317798149400989	80	0	0		0	0.075
nobgs	V1_c1	2	7	emmax_consensus	0.886193108718357	0.372138079514232	80	1	0	0	0	0.335
nobgs	V1_c1	2	7	emmax_simes	0.886193108718357	0.372138079514232	80	1	0	0	0	0.24
nobgs	V1_c1	2	8	emmax_consensus	0.851706420247677	0.31524509147209	80	2	1	0.5	1	0.56
nobgs	V1_c1	2	8	emmax_simes	0.851706420247677	0.31524509147209	80	1	0	0	0	0.53
nobgs	V1_c1	2	9	emmax_consensus	0.796988602549151	0.345729250905121	80	0	0		0	0.21
nobgs	V1_c1	2	9	emmax_simes	0.796988602549151	0.345729250905121	80	0	0		0	0.12
nobgs	V1_c1	2	10	emmax_consensus	0.833355535833027	0.37253406615452	80	1	0	0	0	0.29
nobgs	V1_c1	2	10	emmax_simes	0.833355535833027	0.37253406615452	80	2	1	0.5	1	0.235
nobgs	V1_c1	4	1	emmax_consensus	0.860736318282055	0.484726214095092	80	1	0	0	0	0.025
nobgs	V1_c1	4	1	emmax_simes	0.860736318282055	0.484726214095092	80	1	0	0	0	0.055
nobgs	V1_c1	4	2	emmax_consensus	0.911853715225139	0.420413058981076	80	0	0		0	0.435
nobgs	V1_c1	4	2	emmax_simes	0.911853715225139	0.420413058981076	80	0	0		0	0.34
nobgs	V1_c1	4	3	emmax_consensus	0.897421674055936	0.504969377183066	80	2	1	0.5	1	0.13
nobgs	V1_c1	4	3	emmax_simes	0.897421674055936	0.504969377183066	80	2	1	0.5	1	0.175
nobgs	V1_c1	4	4	emmax_consensus	0.870728271369631	0.473725703424781	80	2	0	0	0	0.145
nobgs	V1_c1	4	4	emmax_simes	0.870728271369631	0.473725703424781	80	2	0	0	0	0.075
nobgs	V1_c1	4	5	emmax_consensus	0.869277576900981	0.385523166741846	80	2	0	0	0	0.695
nobgs	V1_c1	4	5	emmax_simes	0.869277576900981	0.385523166741846	80	2	0	0	0	0.65
nobgs	V1_c1	4	6	emmax_consensus	0.860205616287746	0.353464075938123	80	4	3	0.75	1	0.025
nobgs	V1_c1	4	6	emmax_simes	0.860205616287746	0.353464075938123	80	3	2	0.666666666666667	1	0.14
nobgs	V1_c1	4	7	emmax_consensus	0.882931529808673	0.391068172804945	80	2	0	0	0	0.345
nobgs	V1_c1	4	7	emmax_simes	0.882931529808673	0.391068172804945	80	2	0	0	0	0.22
nobgs	V1_c1	4	8	emmax_consensus	0.802151143786813	0.306716145520767	80	2	1	0.5	1	0.01
nobgs	V1_c1	4	8	emmax_simes	0.802151143786813	0.306716145520767	80	2	1	0.5	1	0.01
nobgs	V1_c1	4	9	emmax_consensus	0.825967678248352	0.341282538553713	80	0	0		0	0.36
nobgs	V1_c1	4	9	emmax_simes	0.825967678248352	0.341282538553713	80	0	0		0	0.22
nobgs	V1_c1	4	10	emmax_consensus	0.809096611502107	0.342878573940826	80	0	0		0	0.27
nobgs	V1_c1	4	10	emmax_simes	0.809096611502107	0.342878573940826	80	0	0		0	0.24
nobgs	V1_c1	9	1	emmax_consensus	0.869092257728123	0.50347114854384	80	1	0	0	0	0.2
nobgs	V1_c1	9	1	emmax_simes	0.869092257728123	0.50347114854384	80	1	0	0	0	0.35
nobgs	V1_c1	9	2	emmax_consensus	0.925023586560873	0.475541246516201	80	1	0	0	0	0.15
nobgs	V1_c1	9	2	emmax_simes	0.925023586560873	0.475541246516201	80	0	0		0	0.17
nobgs	V1_c1	9	3	emmax_consensus	0.925616778220383	0.524156403900386	80	4	2	0.5	1	0.405
nobgs	V1_c1	9	3	emmax_simes	0.925616778220383	0.524156403900386	80	3	2	0.666666666666667	1	0.415
nobgs	V1_c1	9	4	emmax_consensus	0.870258905272779	0.484149060449572	80	0	0		0	0.33
nobgs	V1_c1	9	4	emmax_simes	0.870258905272779	0.484149060449572	80	0	0		0	0.305
nobgs	V1_c1	9	5	emmax_consensus	0.865263211136026	0.39925165840653	80	1	0	0	0	0.43
nobgs	V1_c1	9	5	emmax_simes	0.865263211136026	0.39925165840653	80	1	0	0	0	0.555
nobgs	V1_c1	9	6	emmax_consensus	0.888892734996212	0.315931720755952	80	2	2	1	1	0.26
nobgs	V1_c1	9	6	emmax_simes	0.888892734996212	0.315931720755952	80	0	0		0	0.225
nobgs	V1_c1	9	7	emmax_consensus	0.882747413191461	0.37968977029773	80	0	0		0	0.26
nobgs	V1_c1	9	7	emmax_simes	0.882747413191461	0.37968977029773	80	0	0		0	0.255
nobgs	V1_c1	9	8	emmax_consensus	0.856144452878668	0.314190460372036	80	0	0		0	0.825
nobgs	V1_c1	9	8	emmax_simes	0.856144452878668	0.314190460372036	80	0	0		0	0.875
nobgs	V1_c1	9	9	emmax_consensus	0.837909833071759	0.35454266011813	80	0	0		0	0.035
nobgs	V1_c1	9	9	emmax_simes	0.837909833071759	0.35454266011813	80	0	0		0	0.125
nobgs	V1_c1	9	10	emmax_consensus	0.802881897582519	0.354739643020295	80	2	1	0.5	1	0.05
nobgs	V1_c1	9	10	emmax_simes	0.802881897582519	0.354739643020295	80	4	3	0.75	1	0.165
nobgs	V1_c1	10	1	emmax_consensus	0.870857061696038	0.512409379249624	80	1	0	0	0	0.22
nobgs	V1_c1	10	1	emmax_simes	0.870857061696038	0.512409379249624	80	1	0	0	0	0.13
nobgs	V1_c1	10	2	emmax_consensus	0.907366461788431	0.448638910551764	80	1	0	0	0	0.545
nobgs	V1_c1	10	2	emmax_simes	0.907366461788431	0.448638910551764	80	1	0	0	0	0.505
nobgs	V1_c1	10	3	emmax_consensus	0.899321379795429	0.506974352773536	80	0	0		0	0.955
nobgs	V1_c1	10	3	emmax_simes	0.899321379795429	0.506974352773536	80	0	0		0	0.965
nobgs	V1_c1	10	4	emmax_consensus	0.853649398611487	0.451852370128605	80	1	0	0	0	0.22
nobgs	V1_c1	10	4	emmax_simes	0.853649398611487	0.451852370128605	80	1	0	0	0	0.29
nobgs	V1_c1	10	5	emmax_consensus	0.885889407021693	0.418899489666619	80	0	0		0	0.745
nobgs	V1_c1	10	5	emmax_simes	0.885889407021693	0.418899489666619	80	0	0		0	0.815
nobgs	V1_c1	10	6	emmax_consensus	0.874849663845064	0.343676048405036	80	0	0		0	0.265
nobgs	V1_c1	10	6	emmax_simes	0.874849663845064	0.343676048405036	80	0	0		0	0.42
nobgs	V1_c1	10	7	emmax_consensus	0.885391256935971	0.385825113010395	80	1	0	0	0	0.18
nobgs	V1_c1	10	7	emmax_simes	0.885391256935971	0.385825113010395	80	1	0	0	0	0.12
nobgs	V1_c1	10	8	emmax_consensus	0.853543683661632	0.307465932736515	80	2	1	0.5	1	0.275
nobgs	V1_c1	10	8	emmax_simes	0.853543683661632	0.307465932736515	80	2	1	0.5	1	0.345
nobgs	V1_c1	10	9	emmax_consensus	0.835554227145544	0.334439054747878	80	0	0		0	0.015
nobgs	V1_c1	10	9	emmax_simes	0.835554227145544	0.334439054747878	80	0	0		0	0.035
nobgs	V1_c1	10	10	emmax_consensus	0.839911148718322	0.349112606963448	80	0	0		0	0.03
nobgs	V1_c1	10	10	emmax_simes	0.839911148718322	0.349112606963448	80	0	0		0	0.07
nobgs	V1_c1.5	2	1	emmax_consensus	0.879656541755122	0.530091337602294	80	0	0		0	6.36
nobgs	V1_c1.5	2	1	emmax_simes	0.879656541755122	0.530091337602294	80	0	0		0	4.21
nobgs	V1_c1.5	2	2	emmax_consensus	0.921567967918428	0.488104768427158	80	3	3	1	1	11.87
nobgs	V1_c1.5	2	2	emmax_simes	0.921567967918428	0.488104768427158	80	5	5	1	1	8.975
nobgs	V1_c1.5	2	3	emmax_consensus	0.925594185468692	0.567637791441071	80	2	2	1	1	7.055
nobgs	V1_c1.5	2	3	emmax_simes	0.925594185468692	0.567637791441071	80	0	0		0	4.525
nobgs	V1_c1.5	2	4	emmax_consensus	0.881920219497266	0.536937089117081	80	1	0	0	0	5.17
nobgs	V1_c1.5	2	4	emmax_simes	0.881920219497266	0.536937089117081	80	2	1	0.5	1	3.3
nobgs	V1_c1.5	2	5	emmax_consensus	0.897326143659295	0.429180790390778	80	3	2	0.666666666666667	1	14.42
nobgs	V1_c1.5	2	5	emmax_simes	0.897326143659295	0.429180790390778	80	3	2	0.666666666666667	1	12.51
nobgs	V1_c1.5	2	6	emmax_consensus	0.891321254446309	0.356569382788234	80	2	2	1	1	9.125
nobgs	V1_c1.5	2	6	emmax_simes	0.891321254446309	0.356569382788234	80	1	1	1	1	6.82
nobgs	V1_c1.5	2	7	emmax_consensus	0.92572107126443	0.430246317769595	80	2	2	1	1	8.52
nobgs	V1_c1.5	2	7	emmax_simes	0.92572107126443	0.430246317769595	80	4	4	1	1	6.75
nobgs	V1_c1.5	2	8	emmax_consensus	0.861797706028099	0.347671137156621	80	3	3	1	1	9.585
nobgs	V1_c1.5	2	8	emmax_simes	0.861797706028099	0.347671137156621	80	1	1	1	1	7.005
nobgs	V1_c1.5	2	9	emmax_consensus	0.873275913582249	0.375594158103028	80	1	1	1	1	8.175
nobgs	V1_c1.5	2	9	emmax_simes	0.873275913582249	0.375594158103028	80	0	0		0	6.07
nobgs	V1_c1.5	2	10	emmax_consensus	0.864760126507564	0.37428200189303	80	3	2	0.666666666666667	1	9.655
nobgs	V1_c1.5	2	10	emmax_simes	0.864760126507564	0.37428200189303	80	0	0		0	6.965
nobgs	V1_c1.5	4	1	emmax_consensus	0.897963366990336	0.526584467721025	80	0	0		0	7.04
nobgs	V1_c1.5	4	1	emmax_simes	0.897963366990336	0.526584467721025	80	0	0		0	4.945
nobgs	V1_c1.5	4	2	emmax_consensus	0.919383596968498	0.5087400709908	80	8	7	0.875	1	6.73
nobgs	V1_c1.5	4	2	emmax_simes	0.919383596968498	0.5087400709908	80	0	0		0	4.395
nobgs	V1_c1.5	4	3	emmax_consensus	0.933864340885588	0.577912828571942	80	0	0		0	5.915
nobgs	V1_c1.5	4	3	emmax_simes	0.933864340885588	0.577912828571942	80	0	0		0	4.18
nobgs	V1_c1.5	4	4	emmax_consensus	0.885097700266426	0.531328554916191	80	1	1	1	1	3.53
nobgs	V1_c1.5	4	4	emmax_simes	0.885097700266426	0.531328554916191	80	0	0		0	3.085
nobgs	V1_c1.5	4	5	emmax_consensus	0.895098183059206	0.43092860152165	80	0	0		0	9.19
nobgs	V1_c1.5	4	5	emmax_simes	0.895098183059206	0.43092860152165	80	0	0		0	5.785
nobgs	V1_c1.5	4	6	emmax_consensus	0.899370307363233	0.370872547747845	80	8	8	1	1	8.26
nobgs	V1_c1.5	4	6	emmax_simes	0.899370307363233	0.370872547747845	80	3	3	1	1	6.39
nobgs	V1_c1.5	4	7	emmax_consensus	0.917775497675779	0.414387357553592	80	1	1	1	1	9.315
nobgs	V1_c1.5	4	7	emmax_simes	0.917775497675779	0.414387357553592	80	1	1	1	1	7.18
nobgs	V1_c1.5	4	8	emmax_consensus	0.866637753104476	0.363861659422266	80	3	3	1	1	8.56
nobgs	V1_c1.5	4	8	emmax_simes	0.866637753104476	0.363861659422266	80	5	5	1	1	5.92
nobgs	V1_c1.5	4	9	emmax_consensus	0.857010953518075	0.367524949960579	80	1	1	1	1	5.33
nobgs	V1_c1.5	4	9	emmax_simes	0.857010953518075	0.367524949960579	80	1	1	1	1	3.945
nobgs	V1_c1.5	4	10	emmax_consensus	0.850497143164472	0.369630728087142	80	0	0		0	5.575
nobgs	V1_c1.5	4	10	emmax_simes	0.850497143164472	0.369630728087142	80	0	0		0	4.78
nobgs	V1_c1.5	6	1	emmax_consensus	0.896072275408243	0.559491795493232	80	1	0	0	0	5.66
nobgs	V1_c1.5	6	1	emmax_simes	0.896072275408243	0.559491795493232	80	2	0	0	0	4.145
nobgs	V1_c1.5	6	2	emmax_consensus	0.926768469996647	0.458928958802674	80	8	8	1	1	11.1
nobgs	V1_c1.5	6	2	emmax_simes	0.926768469996647	0.458928958802674	80	7	7	1	1	8.875
nobgs	V1_c1.5	6	3	emmax_consensus	0.937822155774071	0.563863439170003	80	0	0		0	11.515
nobgs	V1_c1.5	6	3	emmax_simes	0.937822155774071	0.563863439170003	80	3	2	0.666666666666667	1	10.93
nobgs	V1_c1.5	6	4	emmax_consensus	0.890054681456004	0.52141974359043	80	0	0		0	9
nobgs	V1_c1.5	6	4	emmax_simes	0.890054681456004	0.52141974359043	80	0	0		0	7.6
nobgs	V1_c1.5	6	5	emmax_consensus	0.887021876795105	0.43426151303198	80	0	0		0	12.19
nobgs	V1_c1.5	6	5	emmax_simes	0.887021876795105	0.43426151303198	80	0	0		0	9.87
nobgs	V1_c1.5	6	6	emmax_consensus	0.900211753260546	0.378289825640915	80	2	2	1	1	8.01
nobgs	V1_c1.5	6	6	emmax_simes	0.900211753260546	0.378289825640915	80	5	5	1	1	6.48
nobgs	V1_c1.5	6	7	emmax_consensus	0.915642088181266	0.418995802636	80	2	1	0.5	1	10.605
nobgs	V1_c1.5	6	7	emmax_simes	0.915642088181266	0.418995802636	80	1	1	1	1	7.8
nobgs	V1_c1.5	6	8	emmax_consensus	0.877466226255429	0.343421060543988	80	6	6	1	1	12.115
nobgs	V1_c1.5	6	8	emmax_simes	0.877466226255429	0.343421060543988	80	4	4	1	1	9.925
nobgs	V1_c1.5	6	9	emmax_consensus	0.848442374736297	0.368053977455211	80	0	0		0	8.235
nobgs	V1_c1.5	6	9	emmax_simes	0.848442374736297	0.368053977455211	80	0	0		0	5.67
nobgs	V1_c1.5	6	10	emmax_consensus	0.839185551305985	0.371162937311039	80	0	0		0	9.545
nobgs	V1_c1.5	6	10	emmax_simes	0.839185551305985	0.371162937311039	80	1	0	0	0	7.29
nobgs	V1_c1.5	8	1	emmax_consensus	0.879035206991668	0.53295241222536	80	1	1	1	1	6.41
nobgs	V1_c1.5	8	1	emmax_simes	0.879035206991668	0.53295241222536	80	0	0		0	4.73
nobgs	V1_c1.5	8	2	emmax_consensus	0.914160392713329	0.494155516611801	80	1	1	1	1	8.215
nobgs	V1_c1.5	8	2	emmax_simes	0.914160392713329	0.494155516611801	80	5	5	1	1	6.45
nobgs	V1_c1.5	8	3	emmax_consensus	0.933188953225417	0.55332894976219	80	1	1	1	1	8.935
nobgs	V1_c1.5	8	3	emmax_simes	0.933188953225417	0.55332894976219	80	1	1	1	1	6.02
nobgs	V1_c1.5	8	4	emmax_consensus	0.885331058516852	0.523515725472617	80	0	0		0	6.805
nobgs	V1_c1.5	8	4	emmax_simes	0.885331058516852	0.523515725472617	80	0	0		0	4.9
nobgs	V1_c1.5	8	5	emmax_consensus	0.905039918703384	0.440255913511191	80	1	1	1	1	9.14
nobgs	V1_c1.5	8	5	emmax_simes	0.905039918703384	0.440255913511191	80	1	1	1	1	6.63
nobgs	V1_c1.5	8	6	emmax_consensus	0.88432741660075	0.369997901513298	80	6	6	1	1	8.81
nobgs	V1_c1.5	8	6	emmax_simes	0.88432741660075	0.369997901513298	80	5	5	1	1	7.34
nobgs	V1_c1.5	8	7	emmax_consensus	0.928817018033513	0.428213703310479	80	1	0	0	0	10.77
nobgs	V1_c1.5	8	7	emmax_simes	0.928817018033513	0.428213703310479	80	1	0	0	0	7.575
nobgs	V1_c1.5	8	8	emmax_consensus	0.863285693196534	0.347047728586393	80	2	2	1	1	12.925
nobgs	V1_c1.5	8	8	emmax_simes	0.863285693196534	0.347047728586393	80	3	3	1	1	9.23
nobgs	V1_c1.5	8	9	emmax_consensus	0.851710571500142	0.362713079252905	80	0	0		0	8.72
nobgs	V1_c1.5	8	9	emmax_simes	0.851710571500142	0.362713079252905	80	0	0		0	6.235
nobgs	V1_c1.5	8	10	emmax_consensus	0.835106853555404	0.379854505301584	80	0	0		0	7.91
nobgs	V1_c1.5	8	10	emmax_simes	0.835106853555404	0.379854505301584	80	1	1	1	1	5.445
nobgs	V1_c1.5	10	1	emmax_consensus	0.893061985633767	0.523464722064941	80	0	0		0	7.91
nobgs	V1_c1.5	10	1	emmax_simes	0.893061985633767	0.523464722064941	80	0	0		0	6.28
nobgs	V1_c1.5	10	2	emmax_consensus	0.925370529465019	0.483029127989784	80	7	7	1	1	10.69
nobgs	V1_c1.5	10	2	emmax_simes	0.925370529465019	0.483029127989784	80	7	6	0.857142857142857	1	8.26
nobgs	V1_c1.5	10	3	emmax_consensus	0.9262398157148	0.571738502673291	80	1	0	0	0	5.75
nobgs	V1_c1.5	10	3	emmax_simes	0.9262398157148	0.571738502673291	80	0	0		0	4.735
nobgs	V1_c1.5	10	4	emmax_consensus	0.886406565599732	0.540514358058671	80	0	0		0	7.595
nobgs	V1_c1.5	10	4	emmax_simes	0.886406565599732	0.540514358058671	80	0	0		0	5.22
nobgs	V1_c1.5	10	5	emmax_consensus	0.900419473024297	0.436927620546968	80	1	1	1	1	8.355
nobgs	V1_c1.5	10	5	emmax_simes	0.900419473024297	0.436927620546968	80	0	0		0	6.83
nobgs	V1_c1.5	10	6	emmax_consensus	0.882785681745414	0.359246656917361	80	5	5	1	1	6.825
nobgs	V1_c1.5	10	6	emmax_simes	0.882785681745414	0.359246656917361	80	5	5	1	1	4.865
nobgs	V1_c1.5	10	7	emmax_consensus	0.927384855326935	0.428327032395725	80	2	2	1	1	10.36
nobgs	V1_c1.5	10	7	emmax_simes	0.927384855326935	0.428327032395725	80	2	2	1	1	6.97
nobgs	V1_c1.5	10	8	emmax_consensus	0.851533662116784	0.320195890405479	80	1	1	1	1	11.255
nobgs	V1_c1.5	10	8	emmax_simes	0.851533662116784	0.320195890405479	80	0	0		0	9.51
nobgs	V1_c1.5	10	9	emmax_consensus	0.845718994156063	0.370665662504508	80	0	0		0	8.95
nobgs	V1_c1.5	10	9	emmax_simes	0.845718994156063	0.370665662504508	80	0	0		0	7.025
nobgs	V1_c1.5	10	10	emmax_consensus	0.843518174595109	0.357157078766383	80	0	0		0	8.125
nobgs	V1_c1.5	10	10	emmax_simes	0.843518174595109	0.357157078766383	80	0	0		0	6.31
nobgs	V2_c1	1	1	emmax_consensus	0.844542476494437	0.473120472367472	80	0	0		0	0.345
nobgs	V2_c1	1	1	emmax_simes	0.844542476494437	0.473120472367472	80	0	0		0	0.43
nobgs	V2_c1	1	2	emmax_consensus	0.885716785636765	0.45322575701585	80	2	1	0.5	1	0.1
nobgs	V2_c1	1	2	emmax_simes	0.885716785636765	0.45322575701585	80	3	2	0.666666666666667	1	0.02
nobgs	V2_c1	1	3	emmax_consensus	0.921556260947262	0.513297243888563	80	2	1	0.5	1	0.21
nobgs	V2_c1	1	3	emmax_simes	0.921556260947262	0.513297243888563	80	2	1	0.5	1	0.255
nobgs	V2_c1	1	4	emmax_consensus	0.876218680952684	0.4842356246216	80	1	0	0	0	0.495
nobgs	V2_c1	1	4	emmax_simes	0.876218680952684	0.4842356246216	80	1	0	0	0	0.44
nobgs	V2_c1	1	5	emmax_consensus	0.86875870796962	0.405644762800601	80	2	0	0	0	0.085
nobgs	V2_c1	1	5	emmax_simes	0.86875870796962	0.405644762800601	80	1	0	0	0	0.025
nobgs	V2_c1	1	6	emmax_consensus	0.868602389370538	0.346793583885916	80	0	0		0	0.325
nobgs	V2_c1	1	6	emmax_simes	0.868602389370538	0.346793583885916	80	0	0		0	0.26
nobgs	V2_c1	1	7	emmax_consensus	0.874691133033724	0.393147768580341	80	0	0		0	0.125
nobgs	V2_c1	1	7	emmax_simes	0.874691133033724	0.393147768580341	80	0	0		0	0.045
nobgs	V2_c1	1	8	emmax_consensus	0.857199678361395	0.320179056266374	80	0	0		0	0.215
nobgs	V2_c1	1	8	emmax_simes	0.857199678361395	0.320179056266374	80	0	0		0	0.215
nobgs	V2_c1	1	9	emmax_consensus	0.786700264238479	0.338568924948937	80	0	0		0	0.265
nobgs	V2_c1	1	9	emmax_simes	0.786700264238479	0.338568924948937	80	0	0		0	0.325
nobgs	V2_c1	1	10	emmax_consensus	0.801850494765765	0.304332559572641	80	2	1	0.5	1	0.1
nobgs	V2_c1	1	10	emmax_simes	0.801850494765765	0.304332559572641	80	1	0	0	0	0.13
nobgs	V2_c1	3	1	emmax_consensus	0.863304698390012	0.474733183570395	80	0	0		0	0.17
nobgs	V2_c1	3	1	emmax_simes	0.863304698390012	0.474733183570395	80	0	0		0	0.18
nobgs	V2_c1	3	2	emmax_consensus	0.919804653488724	0.44689654019323	80	1	1	1	1	0.17
nobgs	V2_c1	3	2	emmax_simes	0.919804653488724	0.44689654019323	80	2	1	0.5	1	0.19
nobgs	V2_c1	3	3	emmax_consensus	0.911678452098366	0.531486902781871	80	1	0	0	0	0.07
nobgs	V2_c1	3	3	emmax_simes	0.911678452098366	0.531486902781871	80	1	0	0	0	0.155
nobgs	V2_c1	3	4	emmax_consensus	0.858930716732644	0.486459008248349	80	1	0	0	0	0.185
nobgs	V2_c1	3	4	emmax_simes	0.858930716732644	0.486459008248349	80	2	0	0	0	0.055
nobgs	V2_c1	3	5	emmax_consensus	0.858017608910477	0.382695461303216	80	1	0	0	0	0.53
nobgs	V2_c1	3	5	emmax_simes	0.858017608910477	0.382695461303216	80	1	0	0	0	0.605
nobgs	V2_c1	3	6	emmax_consensus	0.868334626590604	0.329813741432397	80	4	1	0.25	1	0.57
nobgs	V2_c1	3	6	emmax_simes	0.868334626590604	0.329813741432397	80	5	2	0.4	1	0.66
nobgs	V2_c1	3	7	emmax_consensus	0.839540174329588	0.366314879950142	80	1	0	0	0	0.115
nobgs	V2_c1	3	7	emmax_simes	0.839540174329588	0.366314879950142	80	1	0	0	0	0.055
nobgs	V2_c1	3	8	emmax_consensus	0.852872527370914	0.323084276250773	80	1	0	0	0	0.45
nobgs	V2_c1	3	8	emmax_simes	0.852872527370914	0.323084276250773	80	1	0	0	0	0.505
nobgs	V2_c1	3	9	emmax_consensus	0.793218099718666	0.325172387553843	80	0	0		0	0.195
nobgs	V2_c1	3	9	emmax_simes	0.793218099718666	0.325172387553843	80	0	0		0	0.19
nobgs	V2_c1	3	10	emmax_consensus	0.806889069869505	0.334484834097545	80	0	0		0	0.365
nobgs	V2_c1	3	10	emmax_simes	0.806889069869505	0.334484834097545	80	0	0		0	0.265
nobgs	V2_c1	4	1	emmax_consensus	0.855821966600032	0.462596501770888	80	3	2	0.666666666666667	1	0.26
nobgs	V2_c1	4	1	emmax_simes	0.855821966600032	0.462596501770888	80	3	2	0.666666666666667	1	0.17
nobgs	V2_c1	4	2	emmax_consensus	0.928002683212462	0.454964708339314	80	0	0		0	0.4
nobgs	V2_c1	4	2	emmax_simes	0.928002683212462	0.454964708339314	80	0	0		0	0.215
nobgs	V2_c1	4	3	emmax_consensus	0.908242172528047	0.503963282755515	80	2	1	0.5	1	0.28
nobgs	V2_c1	4	3	emmax_simes	0.908242172528047	0.503963282755515	80	2	1	0.5	1	0.25
nobgs	V2_c1	4	4	emmax_consensus	0.879938506375893	0.451218593848978	80	0	0		0	0.16
nobgs	V2_c1	4	4	emmax_simes	0.879938506375893	0.451218593848978	80	0	0		0	0.165
nobgs	V2_c1	4	5	emmax_consensus	0.852200057493135	0.420293857140748	80	0	0		0	0.06
nobgs	V2_c1	4	5	emmax_simes	0.852200057493135	0.420293857140748	80	0	0		0	0.045
nobgs	V2_c1	4	6	emmax_consensus	0.861170854115964	0.307511993053242	80	0	0		0	0.38
nobgs	V2_c1	4	6	emmax_simes	0.861170854115964	0.307511993053242	80	0	0		0	0.425
nobgs	V2_c1	4	7	emmax_consensus	0.851652811992959	0.390636733723131	80	1	0	0	0	0.09
nobgs	V2_c1	4	7	emmax_simes	0.851652811992959	0.390636733723131	80	1	0	0	0	0.14
nobgs	V2_c1	4	8	emmax_consensus	0.816955254993393	0.313161824342374	80	2	1	0.5	1	0.17
nobgs	V2_c1	4	8	emmax_simes	0.816955254993393	0.313161824342374	80	0	0		0	0.195
nobgs	V2_c1	4	9	emmax_consensus	0.766197059957456	0.334382581765998	80	0	0		0	0.015
nobgs	V2_c1	4	9	emmax_simes	0.766197059957456	0.334382581765998	80	0	0		0	0.01
nobgs	V2_c1	4	10	emmax_consensus	0.819555937710271	0.370886829407951	80	0	0		0	0.22
nobgs	V2_c1	4	10	emmax_simes	0.819555937710271	0.370886829407951	80	0	0		0	0.245
nobgs	V2_c1	5	1	emmax_consensus	0.859458104928394	0.485360821546097	80	0	0		0	0.075
nobgs	V2_c1	5	1	emmax_simes	0.859458104928394	0.485360821546097	80	0	0		0	0.145
nobgs	V2_c1	5	2	emmax_consensus	0.900015450291864	0.424178985485122	80	2	1	0.5	1	0.285
nobgs	V2_c1	5	2	emmax_simes	0.900015450291864	0.424178985485122	80	4	3	0.75	1	0.145
nobgs	V2_c1	5	3	emmax_consensus	0.910841925970618	0.529555302105747	80	0	0		0	0.705
nobgs	V2_c1	5	3	emmax_simes	0.910841925970618	0.529555302105747	80	0	0		0	0.765
nobgs	V2_c1	5	4	emmax_consensus	0.876920864382977	0.508405913700583	80	1	0	0	0	0.02
nobgs	V2_c1	5	4	emmax_simes	0.876920864382977	0.508405913700583	80	1	0	0	0	0.02
nobgs	V2_c1	5	5	emmax_consensus	0.830896353286576	0.406597323651084	80	1	0	0	0	0.05
nobgs	V2_c1	5	5	emmax_simes	0.830896353286576	0.406597323651084	80	1	0	0	0	0.1
nobgs	V2_c1	5	6	emmax_consensus	0.854509978066692	0.342774202062597	80	0	0		0	0.085
nobgs	V2_c1	5	6	emmax_simes	0.854509978066692	0.342774202062597	80	0	0		0	0.115
nobgs	V2_c1	5	7	emmax_consensus	0.867833284561268	0.384489067819045	80	1	0	0	0	0.385
nobgs	V2_c1	5	7	emmax_simes	0.867833284561268	0.384489067819045	80	1	0	0	0	0.49
nobgs	V2_c1	5	8	emmax_consensus	0.843581733763335	0.308878042611416	80	0	0		0	0.3
nobgs	V2_c1	5	8	emmax_simes	0.843581733763335	0.308878042611416	80	0	0		0	0.195
nobgs	V2_c1	5	9	emmax_consensus	0.771237269165941	0.330948549711159	80	0	0		0	0.06
nobgs	V2_c1	5	9	emmax_simes	0.771237269165941	0.330948549711159	80	0	0		0	0.03
nobgs	V2_c1	5	10	emmax_consensus	0.802371796986962	0.313670853640783	80	1	1	1	1	0.51
nobgs	V2_c1	5	10	emmax_simes	0.802371796986962	0.313670853640783	80	1	1	1	1	0.315
nobgs	V2_c1	6	1	emmax_consensus	0.880827479089665	0.48591122075191	80	0	0		0	0.23
nobgs	V2_c1	6	1	emmax_simes	0.880827479089665	0.48591122075191	80	0	0		0	0.28
nobgs	V2_c1	6	2	emmax_consensus	0.921526199666404	0.457237729237443	80	5	3	0.6	1	0.295
nobgs	V2_c1	6	2	emmax_simes	0.921526199666404	0.457237729237443	80	2	1	0.5	1	0.21
nobgs	V2_c1	6	3	emmax_consensus	0.898282415129023	0.512776044374193	80	1	0	0	0	0.04
nobgs	V2_c1	6	3	emmax_simes	0.898282415129023	0.512776044374193	80	1	0	0	0	0.035
nobgs	V2_c1	6	4	emmax_consensus	0.870774766225298	0.480932922337687	80	0	0		0	0.16
nobgs	V2_c1	6	4	emmax_simes	0.870774766225298	0.480932922337687	80	0	0		0	0.105
nobgs	V2_c1	6	5	emmax_consensus	0.852802824127269	0.425582225332583	80	1	0	0	0	0.125
nobgs	V2_c1	6	5	emmax_simes	0.852802824127269	0.425582225332583	80	1	0	0	0	0.06
nobgs	V2_c1	6	6	emmax_consensus	0.864787204819564	0.33147974623632	80	0	0		0	0.19
nobgs	V2_c1	6	6	emmax_simes	0.864787204819564	0.33147974623632	80	0	0		0	0.07
